,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,estimated_days,arrival_days,shipping_days,seller_to_carrier_status,arrival_status,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
107774,colorado do oeste,RO,2017-08-28 15:47:18,2017-08-28 15:55:19,2017-08-29 20:40:07,2017-09-09 19:16:39,2017-10-09,5,,,2017-09-10 00:00:00,2017-09-13 12:15:37,2017-09-01 15:55:19,29.99,42.38,56.0,197.0,5.0,200.0,1,credit_card,2,72.37,porto alegre,RS,fashion_bags_accessories,Fashion,4096.0,42,12,11,OnTime/Early,OnTime/Early,Very Slow,Fast,Fast
80076,belem,PA,2017-06-12 15:06:54,2017-06-13 15:15:10,2017-06-16 13:25:35,2017-06-28 14:57:55,2017-07-18,5,,,2017-06-29 00:00:00,2017-06-30 11:53:13,2017-06-20 15:15:10,56.99,17.68,45.0,1003.0,2.0,400.0,1,voucher,1,74.67,santo andre,SP,perfumery,Beauty & Health,2178.0,36,16,12,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
19630,sao paulo,SP,2017-09-29 13:44:25,2017-09-29 13:56:09,2017-10-03 19:38:14,2017-10-13 14:12:35,2017-10-24,5,,,2017-10-14 00:00:00,2017-10-16 15:34:43,2017-10-05 13:56:09,69.9,16.25,49.0,403.0,2.0,800.0,1,credit_card,8,86.15,ponte nova,MG,sports_leisure,Entertainment,37800.0,25,14,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
40800,rio de janeiro,RJ,2018-05-14 18:10:06,2018-05-14 18:37:30,2018-05-15 11:34:00,2018-05-21 17:36:38,2018-06-12,5,,,2018-05-22 00:00:00,2018-05-24 23:29:59,2018-05-16 18:31:24,39.0,17.93,43.0,506.0,3.0,1000.0,1,credit_card,1,56.93,poa,SP,bed_bath_table,Furniture,7000.0,29,7,6,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
47870,campinas,SP,2017-02-28 10:08:49,2017-03-02 06:45:11,2017-03-03 15:48:50,2017-03-10 08:03:59,2017-03-20,5,,ótimo,2017-03-11 00:00:00,2017-03-14 13:19:02,2017-03-08 06:45:11,69.9,11.88,45.0,777.0,4.0,3100.0,1,boleto,1,163.56,laranjal paulista,SP,toys,Entertainment,14720.0,20,10,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
10740,salvador,BA,2018-01-18 12:49:09,2018-01-18 13:13:04,2018-01-19 16:54:26,2018-02-07 21:22:15,2018-02-16,4,,"Achei que o produto demorou a chegar, mas chegou em boas condições.",2018-02-08 00:00:00,2018-02-13 14:44:38,2018-01-24 13:13:04,36.9,19.59,56.0,896.0,4.0,1400.0,1,credit_card,2,56.49,salto,SP,auto,Electronics,5850.0,29,20,19,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
82970,sao paulo,SP,2017-03-13 17:02:01,2017-03-13 17:02:01,2017-03-15 05:04:05,2017-03-20 11:51:26,2017-03-30,4,,,2017-03-21 00:00:00,2017-03-22 08:50:53,2017-03-17 17:02:01,309.0,13.55,51.0,632.0,2.0,467.0,1,credit_card,5,322.55,mogi das cruzes,SP,perfumery,Beauty & Health,3888.0,17,7,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
18944,tijucas,SC,2017-10-03 18:07:53,2017-10-03 18:24:37,2017-10-04 15:42:16,2017-10-14 14:53:41,2017-11-06,5,,,2017-10-15 01:00:00,2017-10-15 18:06:26,2017-10-09 18:24:37,99.9,17.95,54.0,1476.0,1.0,2700.0,1,credit_card,2,117.85,guara,SP,sports_leisure,Entertainment,31713.0,34,11,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
51391,sao jose dos campos,SP,2018-07-04 22:07:48,2018-07-05 16:31:08,2018-07-05 12:23:00,2018-07-06 14:58:41,2018-07-18,5,Excelente ,"Amei ... Chegou bem antes do braço, recomendo ",2018-07-07 00:00:00,2018-07-07 19:20:25,2018-07-09 22:31:24,51.99,9.11,49.0,733.0,3.0,800.0,1,credit_card,1,61.1,sao paulo,SP,cool_stuff,Fashion,15750.0,14,2,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
108135,cravinhos,SP,2018-08-15 16:12:27,2018-08-17 03:15:27,2018-08-17 13:58:00,2018-08-23 01:21:34,2018-08-29,5,Otima,Adoro comprar na lannister so preciso de um cartão para dacilita mas ,2018-08-23 00:00:00,2018-08-23 20:41:39,2018-08-22 03:15:27,29.99,12.87,37.0,132.0,3.0,50.0,1,boleto,1,42.86,sao paulo,SP,fashion_bags_accessories,Fashion,884.0,14,8,6,OnTime/Early,OnTime/Early,Fast,Fast,Very Fast
51799,franca,SP,2018-01-14 09:44:54,2018-01-14 10:09:25,2018-01-16 13:53:24,2018-01-22 21:48:40,2018-02-05,5,,,2018-01-23 00:00:00,2018-01-25 01:14:34,2018-01-18 10:09:25,29.5,15.98,57.0,787.0,8.0,1867.0,1,credit_card,1,45.48,sao paulo,SP,cool_stuff,Fashion,7776.0,22,8,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
107199,joinville,SC,2017-10-10 16:53:09,2017-10-10 17:14:25,2017-10-13 11:40:08,2017-10-18 19:03:27,2017-11-09,5,,Muito bom ,2017-10-19 00:00:00,2017-10-19 18:01:18,2017-10-17 18:14:25,33.9,12.6,29.0,101.0,1.0,200.0,1,credit_card,4,46.5,timbo,SC,fashion_bags_accessories,Fashion,720.0,30,8,5,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
76556,campinas,SP,2018-08-06 12:26:08,2018-08-06 12:44:19,2018-08-06 17:57:00,2018-08-11 14:59:40,2018-08-13,5,Muito bom,,2018-08-12 00:00:00,2018-08-13 14:45:54,2018-08-08 12:44:19,169.9,12.21,36.0,409.0,1.0,1250.0,1,credit_card,5,182.11,sao paulo,SP,health_beauty,Beauty & Health,5280.0,7,5,5,OnTime/Early,OnTime/Early,Very Fast,Very Fast,Very Fast
77448,presidente alves,SP,2018-06-21 16:57:59,2018-06-21 18:21:19,2018-06-22 13:01:00,2018-06-27 16:45:50,2018-07-13,5,Excelente!!,Produto muito bom!! Espero comprar outros kits.,2018-06-28 00:00:00,2018-07-02 12:38:52,2018-06-25 18:21:19,100.99,15.02,57.0,450.0,1.0,1650.0,1,credit_card,5,116.01,sao paulo,SP,health_beauty,Beauty & Health,5148.0,22,6,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
61857,araraquara,SP,2017-05-22 14:20:45,2017-05-24 03:05:24,2017-05-25 08:29:25,2017-05-29 08:04:44,2017-06-09,5,,,2017-05-30 00:00:00,2017-05-31 11:40:43,2017-05-30 03:05:24,28.3,12.69,60.0,334.0,3.0,850.0,1,boleto,1,245.94,birigui,SP,computers_accessories,Electronics,6664.0,18,7,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
5336,belo horizonte,MG,2018-04-18 14:18:09,2018-04-19 02:52:02,2018-04-20 00:47:44,2018-04-26 16:26:38,2018-05-11,2,bom,"muito corretos, mas a minha escilha pelo produto foi errada",2018-04-27 00:00:00,2018-04-27 20:35:22,2018-04-25 02:51:32,11.99,13.47,37.0,719.0,6.0,200.0,1,boleto,1,50.92,uberlandia,MG,furniture_decor,Furniture,352.0,23,8,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
12789,pindamonhangaba,SP,2018-01-16 22:31:01,2018-01-16 22:51:19,2018-01-18 23:59:03,2018-01-24 20:32:34,2018-02-07,5,,,2018-01-25 00:00:00,2018-01-31 15:48:52,2018-01-23 22:51:19,165.0,13.49,55.0,993.0,4.0,950.0,1,credit_card,5,178.49,sao paulo,SP,auto,Electronics,20295.0,22,8,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
55912,guarulhos,SP,2018-02-06 23:08:22,2018-02-06 23:29:50,2018-02-09 14:23:06,2018-02-19 23:14:00,2018-03-12,5,,Original. Muito bom ,2018-02-20 00:00:00,2018-02-21 02:28:46,2018-02-18 22:29:50,67.91,12.61,60.0,640.0,1.0,100.0,1,credit_card,2,80.52,sarandi,PR,computers_accessories,Electronics,1408.0,34,13,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
72940,barra mansa,RJ,2017-11-25 21:34:53,2017-11-25 22:34:23,2017-11-29 00:18:51,2017-12-26 16:15:10,2017-12-18,1,,,2017-12-19 00:00:00,2017-12-21 13:10:53,2017-11-29 22:34:23,494.99,20.71,52.0,927.0,1.0,1200.0,1,credit_card,24,515.7,sao paulo,SP,health_beauty,Beauty & Health,6292.0,23,31,27,OnTime/Early,Late,Neutral,Slow,Slow
28816,ibirite,MG,2018-08-04 21:52:27,2018-08-04 22:05:09,2018-08-06 14:21:00,2018-08-09 14:57:52,2018-08-16,4,,,2018-08-10 00:00:00,2018-08-11 11:21:33,2018-08-06 22:05:09,69.0,23.28,59.0,566.0,3.0,1550.0,1,credit_card,2,92.28,presidente prudente,SP,housewares,Home & Garden,11339.0,12,5,3,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
30418,candido mota,SP,2017-03-28 15:15:18,2017-03-28 15:25:21,2017-03-28 15:39:21,2017-04-03 16:43:54,2017-04-19,5,,,2017-04-04 00:00:00,2017-04-05 11:35:23,2017-04-03 15:25:21,15.99,14.52,45.0,176.0,2.0,200.0,2,voucher,1,22.93,araguari,MG,housewares,Home & Garden,2052.0,22,6,6,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
81277,tres rios,RJ,2018-03-02 19:38:26,2018-03-02 20:20:24,2018-03-06 17:16:45,2018-03-07 19:47:26,2018-03-20,5,,Gostei muito fiwuei sagisfeita,2018-03-08 00:00:00,2018-03-11 12:42:09,2018-03-08 20:20:24,69.9,12.49,37.0,169.0,1.0,150.0,1,credit_card,1,82.39,petropolis,RJ,perfumery,Beauty & Health,5304.0,18,5,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
32311,brasilia,DF,2018-07-14 22:52:52,2018-07-17 04:31:40,2018-07-18 13:24:00,2018-07-23 14:20:34,2018-08-02,5,,,2018-07-24 00:00:00,2018-07-24 19:08:54,2018-07-23 04:31:40,390.0,42.34,35.0,2098.0,4.0,5950.0,1,boleto,1,432.34,sao paulo,SP,housewares,Home & Garden,64000.0,19,9,5,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
18493,bauru,SP,2017-07-27 10:29:11,2017-07-28 08:35:41,2017-07-28 18:18:15,2017-08-04 22:27:39,2017-08-22,4,,"Entrega rápida e a qualidade do produto é um pouco abaixo do esperado, porém pelo valor, está satisfatório.",2017-08-05 00:00:00,2017-08-09 00:14:37,2017-08-07 08:35:41,59.9,12.55,59.0,254.0,1.0,1650.0,1,boleto,1,72.45,umuarama,PR,sports_leisure,Entertainment,45000.0,26,8,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
99946,vera cruz do oeste,PR,2018-04-18 19:56:04,2018-04-19 19:51:05,2018-04-20 17:32:41,2018-05-03 16:41:18,2018-05-17,5,,,2018-05-04 00:00:00,2018-05-04 22:02:19,2018-04-25 19:51:05,103.9,21.67,60.0,390.0,7.0,1250.0,2,credit_card,6,60.45,sao paulo,SP,electronics,Electronics,4680.0,29,15,13,OnTime/Early,OnTime/Early,Slow,Fast,Fast
105768,guarulhos,SP,2018-08-09 14:40:55,2018-08-09 15:05:23,2018-08-20 14:32:00,2018-08-23 14:18:35,2018-08-17,1,Ruim,,2018-08-19 00:00:00,2018-08-21 10:06:51,2018-08-15 15:05:23,11.19,7.87,53.0,209.0,1.0,200.0,1,credit_card,1,19.06,praia grande,SP,home_appliances,Home & Garden,1872.0,8,14,3,Late,Late,Fast,Fast,Very Fast
49770,claudio,MG,2017-09-26 10:03:10,2017-09-26 10:14:12,2017-09-29 21:13:21,2017-10-11 19:13:35,2017-10-23,5,,,2017-10-12 00:00:00,2017-10-17 16:58:00,2017-10-02 10:14:12,79.9,17.81,59.0,249.0,2.0,1500.0,2,voucher,1,75.89,sao paulo,SP,toys,Entertainment,20000.0,27,15,12,OnTime/Early,OnTime/Early,Slow,Fast,Fast
20307,lorena,SP,2018-07-25 21:12:01,2018-07-25 21:25:14,2018-07-26 13:27:00,2018-07-30 21:36:32,2018-08-08,5,Entrega nota 10,"Entrega feita bem antes do prazo estabelecido, super recomendo.",2018-07-31 00:00:00,2018-08-01 02:26:46,2018-07-29 21:25:14,199.9,14.98,26.0,303.0,1.0,983.0,1,credit_card,1,214.88,sao paulo,SP,sports_leisure,Entertainment,12180.0,14,5,4,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
40373,rio de janeiro,RJ,2018-03-18 19:34:05,2018-03-18 19:47:48,2018-03-20 13:33:09,2018-04-03 19:18:23,2018-04-20,5,,"Negociação concluída com sucesso, tudo ok!",2018-04-04 00:00:00,2018-04-05 15:15:16,2018-03-22 19:47:48,79.9,19.53,51.0,1208.0,1.0,1100.0,1,credit_card,9,99.43,ibitinga,SP,bed_bath_table,Furniture,12600.0,33,16,14,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
14862,guarulhos,SP,2018-01-21 15:52:24,2018-01-22 13:52:40,2018-01-22 22:57:23,2018-01-25 22:57:56,2018-02-14,5,,"Primeira compra com este parceiro das Lojas lannister. Além de recomendar, em breve estarei comprando novamente!",2018-01-26 00:00:00,2018-01-27 02:50:28,2018-01-26 13:52:38,1069.36,32.24,35.0,90.0,3.0,6900.0,1,credit_card,10,1101.6,rio de janeiro,RJ,auto,Electronics,8721.0,24,4,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
76482,japira,PR,2018-03-04 23:59:33,2018-03-06 03:55:51,2018-03-07 20:07:50,2018-03-20 22:32:57,2018-03-29,4,,,2018-03-21 00:00:00,2018-03-22 01:54:18,2018-03-12 03:55:51,88.9,17.06,40.0,702.0,1.0,210.0,1,boleto,1,211.92,betim,MG,health_beauty,Beauty & Health,1836.0,25,16,13,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
6009,sao paulo,SP,2018-03-08 19:46:59,2018-03-10 03:48:52,2018-03-12 23:27:24,2018-03-15 16:37:50,2018-03-21,5,,Excelente na compra no pagamento do boleto bancario e na entrega obrigada,2018-03-16 00:00:00,2018-03-18 22:21:50,2018-03-16 03:48:52,69.9,12.43,44.0,903.0,6.0,2600.0,1,boleto,1,164.66,sao paulo,SP,furniture_decor,Furniture,15000.0,13,7,3,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
44205,ipatinga,MG,2017-11-28 19:50:26,2017-11-28 20:15:32,2017-11-30 15:52:31,2017-12-12 19:32:29,2017-12-20,5,,,2017-12-13 00:00:00,2017-12-14 00:56:49,2017-12-04 20:15:32,57.31,16.16,56.0,122.0,3.0,800.0,1,credit_card,2,73.47,ibitinga,SP,bed_bath_table,Furniture,4576.0,22,14,12,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
5607,campinas,SP,2018-01-09 21:48:00,2018-01-10 10:31:39,2018-01-12 12:12:34,2018-01-15 15:02:23,2018-01-30,5,,"produto excelente, entrega rápida , bem embalado",2018-01-16 00:00:00,2018-01-23 13:17:22,2018-01-17 10:09:37,69.9,13.08,44.0,903.0,6.0,2600.0,1,boleto,1,82.98,sao paulo,SP,furniture_decor,Furniture,15000.0,21,6,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
3678,sao paulo,SP,2018-07-04 10:26:00,2018-07-05 16:35:45,2018-07-11 12:34:00,2018-07-12 23:32:09,2018-07-19,5,Satisfeita! ,O produto chegou direitinho e antes da data prevista. ,2018-07-13 00:00:00,2018-07-14 17:08:44,2018-07-10 11:31:15,75.0,15.83,47.0,610.0,1.0,2550.0,1,credit_card,6,181.66,sao paulo,SP,furniture_decor,Furniture,31500.0,15,8,1,Late,OnTime/Early,Fast,Fast,Very Fast
54468,sao paulo,SP,2017-11-28 09:13:35,2017-11-29 02:21:40,2017-11-29 20:07:54,2017-11-30 16:47:18,2017-12-13,5,,,2017-12-01 00:00:00,2017-12-04 00:53:44,2017-12-06 02:21:40,34.99,7.78,60.0,334.0,6.0,150.0,1,boleto,1,42.77,sao paulo,SP,computers_accessories,Electronics,624.0,15,2,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
89014,sao paulo,SP,2018-04-22 20:13:58,2018-04-24 18:37:08,2018-04-24 16:22:39,2018-05-09 19:58:31,2018-05-16,5,,,2018-05-10 00:00:00,2018-05-17 16:57:51,2018-04-26 20:31:37,109.0,13.81,59.0,241.0,6.0,7550.0,1,credit_card,4,122.81,campo limpo paulista,SP,stationery,Books & Stationery,34800.0,24,17,15,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
1074,arraial do cabo,RJ,2018-03-05 18:58:11,2018-03-07 02:15:56,2018-03-14 16:52:40,2018-03-28 19:42:28,2018-04-11,1,,COMPREI 6 CADEIRAS E SÓ RECEBI 1 E AINDA VEIO NA COR ERRADA! ENTREI EM CONTATO VÁRIAS VEZES E NÃO ME DERAM NENHUMA ATENÇÃO! TOTAL DESCASO COM O CLIENTE.,2018-03-29 00:00:00,2018-04-11 19:44:43,2018-03-21 02:15:56,79.99,66.93,45.0,1094.0,1.0,8200.0,1,boleto,1,881.52,itaquaquecetuba,SP,office_furniture,Furniture,70596.0,37,23,14,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
68950,ubatuba,SP,2017-05-14 21:56:13,2017-05-14 22:10:16,2017-05-17 10:37:38,2017-05-24 15:28:04,2017-06-02,4,,Boa,2017-05-25 00:00:00,2017-05-28 11:47:50,2017-05-18 22:10:16,52.5,15.12,54.0,354.0,1.0,700.0,1,credit_card,6,67.62,blumenau,SC,watches_gifts,Electronics,352.0,19,10,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
58401,novo hamburgo,RS,2018-01-22 16:15:09,2018-01-23 03:38:57,2018-01-24 19:19:00,2018-02-05 15:37:03,2018-02-21,4,,,2018-02-21 00:00:00,2018-02-26 13:37:15,2018-01-29 03:38:57,159.99,16.88,53.0,585.0,1.0,783.0,1,boleto,1,176.87,sao jose dos campos,SP,computers_accessories,Electronics,7644.0,30,14,12,OnTime/Early,OnTime/Early,Slow,Fast,Fast
25712,pocos de caldas,MG,2017-01-31 09:57:39,2017-02-01 04:33:17,2017-02-01 10:38:21,2017-02-06 14:31:39,2017-03-22,5,,,2017-02-07 00:00:00,2017-02-10 02:43:06,2017-02-04 09:57:39,10.0,0.03,33.0,943.0,1.0,200.0,1,boleto,1,113.0,porto alegre,RS,baby,Fashion,1200.0,50,6,5,OnTime/Early,OnTime/Early,Very Slow,Very Fast,Very Fast
99303,sertania,PE,2018-06-11 22:06:34,2018-06-11 22:19:29,2018-06-12 14:21:00,2018-06-21 13:36:46,2018-07-16,5,Bom.,"Gostei muito do atendimento, levando em conta a pontualidade. 
O único problema é que as pilhas não eram compatíveis. 
Eu recomendo o produto. ",2018-06-22 00:00:00,2018-06-23 09:32:44,2018-06-13 22:19:29,9.5,37.04,34.0,441.0,1.0,200.0,1,credit_card,1,46.54,sao paulo,SP,electronics,Electronics,15504.0,35,10,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast
30321,rio de janeiro,RJ,2017-03-24 21:46:40,2017-03-24 21:55:16,2017-03-29 11:44:11,2017-05-23 13:37:39,2017-04-25,1,,comprei e nao recebi o produto vou colocar na justiça,2017-04-28 00:00:00,2017-05-03 21:54:25,2017-04-05 21:55:16,19.9,14.11,43.0,475.0,1.0,600.0,1,credit_card,3,34.01,sao paulo,SP,housewares,Home & Garden,3000.0,32,60,55,OnTime/Early,Late,Slow,Very Slow,Very Slow
36283,sao goncalo,RJ,2017-12-10 22:33:28,2017-12-10 23:08:50,2017-12-14 22:46:12,2018-01-19 01:46:29,2018-01-08,1,,"Gostaria de saber o que houve, pois até agora não chegou meu produto!!!",2018-01-10 00:00:00,2018-01-11 19:53:11,2017-12-14 23:08:50,149.9,18.3,60.0,269.0,1.0,1700.0,1,credit_card,3,168.2,piracicaba,SP,bed_bath_table,Furniture,7616.0,29,40,36,OnTime/Early,Late,Slow,Very Slow,Slow
62215,belo horizonte,MG,2018-05-16 18:22:05,2018-05-16 18:41:54,2018-05-21 14:17:00,2018-06-04 14:05:15,2018-06-08,4,,,2018-06-05 00:00:00,2018-06-05 18:48:16,2018-05-22 18:31:45,185.9,18.01,59.0,1522.0,1.0,500.0,1,credit_card,1,203.91,campo bom,RS,musical_instruments,Electronics,4864.0,23,19,14,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
106456,sao paulo,SP,2018-03-22 21:07:11,2018-03-22 21:27:42,2018-03-23 22:14:49,2018-03-27 00:39:35,2018-04-04,4,,"Gostei muito, está aprovado.
",2018-03-27 00:00:00,2018-03-27 18:35:11,2018-03-28 21:27:42,59.0,7.39,53.0,553.0,5.0,250.0,1,credit_card,1,66.39,sao paulo,SP,fashion_bags_accessories,Fashion,640.0,13,5,4,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
72292,guarulhos,SP,2018-05-02 22:43:43,2018-05-03 00:12:56,2018-05-07 15:03:00,2018-05-09 23:04:25,2018-05-18,4,,,2018-05-10 00:00:00,2018-05-11 03:41:11,2018-05-14 00:12:56,49.99,8.64,40.0,409.0,1.0,1110.0,1,credit_card,1,58.63,mogi mirim,SP,health_beauty,Beauty & Health,3762.0,16,7,2,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
20678,rio de janeiro,RJ,2018-08-02 22:57:01,2018-08-02 23:10:11,2018-08-06 14:18:00,2018-08-14 19:25:37,2018-08-21,4,Recebi o produto no prazo,Entregue no prazo.,2018-08-15 00:00:00,2018-08-16 02:43:55,2018-08-06 23:10:11,76.0,16.72,36.0,383.0,2.0,1100.0,1,credit_card,9,92.72,sao paulo,SP,sports_leisure,Entertainment,8000.0,19,12,8,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
30853,rio de janeiro,RJ,2017-04-25 21:46:39,2017-04-26 09:32:25,2017-04-27 09:34:44,2017-05-02 12:38:19,2017-05-16,5,,,2017-05-03 00:00:00,2017-05-04 10:27:32,2017-05-02 21:56:31,25.99,14.11,53.0,72.0,1.0,700.0,1,credit_card,4,40.1,belo horizonte,MG,housewares,Home & Garden,3344.0,21,7,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
20219,foz do iguacu,PR,2017-11-02 11:32:57,2017-11-02 11:50:28,2017-11-04 12:53:44,2017-11-13 21:32:58,2017-11-28,5,,"O produto chegou conforme a descrição do produto, além disso chegou bem antes do previsto. ",2017-11-14 00:00:00,2017-11-17 12:36:23,2017-11-08 11:50:28,72.62,16.27,28.0,734.0,6.0,825.0,1,credit_card,2,88.89,sao paulo,SP,sports_leisure,Entertainment,15288.0,26,11,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast
41604,sao paulo,SP,2018-06-26 14:27:52,2018-06-26 14:57:15,2018-06-27 11:31:00,2018-06-29 16:18:52,2018-07-18,5,Super Recomendo,"Entrega super rápida! 
",2018-06-30 00:00:00,2018-07-02 19:28:46,2018-06-29 14:57:15,41.99,13.87,52.0,206.0,1.0,500.0,1,credit_card,1,111.72,ibitinga,SP,bed_bath_table,Furniture,2560.0,22,3,2,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
12824,rio de janeiro,RJ,2018-01-14 10:42:30,2018-01-15 14:10:54,2018-01-15 22:29:44,2018-01-26 16:39:22,2018-02-05,3,,,2018-01-27 00:00:00,2018-01-29 20:13:57,2018-01-19 14:10:54,179.49,15.01,58.0,1632.0,3.0,600.0,1,boleto,1,194.5,osasco,SP,auto,Electronics,6048.0,22,12,11,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
29554,pitangui,MG,2017-11-29 11:41:59,2017-11-29 11:52:05,2017-11-29 20:52:57,2017-12-06 12:19:00,2017-12-22,3,,,2017-12-07 00:00:00,2017-12-11 13:38:19,2017-12-05 11:52:05,58.9,25.25,41.0,799.0,1.0,7000.0,2,credit_card,5,84.15,jundiai,SP,housewares,Home & Garden,32994.0,23,7,7,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
61909,belem,PA,2018-07-19 16:16:23,2018-07-21 03:23:53,2018-07-23 13:30:00,2018-07-31 00:06:38,2018-08-14,5,,,2018-08-01 00:00:00,2018-08-01 12:24:28,2018-07-24 03:23:53,239.9,20.59,51.0,305.0,2.0,400.0,1,boleto,1,260.49,sao paulo,SP,computers_accessories,Electronics,1200.0,26,12,8,OnTime/Early,OnTime/Early,Slow,Fast,Fast
64236,rio de janeiro,RJ,2017-07-05 21:14:49,2017-07-05 21:25:17,2017-07-06 13:23:24,2017-07-12 21:47:59,2017-07-27,5,,,2017-07-13 00:00:00,2017-07-14 11:37:58,2017-07-11 21:25:17,78.0,14.3,59.0,319.0,4.0,250.0,1,credit_card,4,92.3,sao paulo,SP,watches_gifts,Electronics,640.0,22,7,6,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
90997,sao paulo,SP,2018-02-20 16:11:53,2018-02-20 16:28:26,2018-02-21 21:35:43,2018-03-08 20:20:37,2018-03-13,5,,,2018-03-09 00:00:00,2018-03-09 23:47:33,2018-02-26 16:28:26,44.9,14.1,57.0,930.0,1.0,350.0,1,credit_card,1,5.36,curitiba,PR,stationery,Books & Stationery,7680.0,21,16,15,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
59964,jaguarao,RS,2018-01-06 16:58:41,2018-01-09 07:17:33,2018-01-09 20:53:52,2018-01-16 13:42:51,2018-02-14,1,,Comprei 3 toners mas só recebi 2.,2018-01-17 00:00:00,2018-01-19 16:23:47,2018-01-15 07:17:33,39.9,16.11,37.0,312.0,1.0,833.0,1,boleto,1,168.03,ribeirao preto,SP,computers_accessories,Electronics,4508.0,39,10,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
81309,marica,RJ,2017-11-16 16:20:41,2017-11-16 16:35:35,2017-11-17 15:24:47,2017-11-21 16:17:53,2017-12-01,5,,"Meu produto quase três semanas antes do prazo,amei!
Comprei um fortalecedor de unhas Mavala,ecom ótimo preço. ",2017-11-22 00:00:00,2017-11-22 21:25:14,2017-11-22 16:35:35,59.9,8.27,36.0,605.0,2.0,100.0,1,credit_card,1,68.17,petropolis,RJ,perfumery,Beauty & Health,8000.0,15,5,4,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
1534,suzano,SP,2018-06-19 13:09:39,2018-06-19 13:37:44,2018-06-19 19:02:00,2018-06-20 13:52:47,2018-07-04,5,,,2018-06-21 00:00:00,2018-06-23 19:01:13,2018-06-25 13:30:45,179.9,32.06,45.0,2412.0,1.0,11450.0,2,voucher,1,36.98,mogi guacu,SP,office_furniture,Furniture,67280.0,15,1,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
51714,antonio prado de minas,MG,2018-04-26 10:24:58,2018-04-28 02:51:35,2018-05-04 15:54:00,2018-05-18 19:48:58,2018-06-04,1,ruim,"muita demora para entregar, um produto tão pequeno.",2018-05-19 00:00:00,2018-05-21 11:55:11,2018-05-04 02:51:35,148.0,15.92,54.0,850.0,1.0,125.0,1,boleto,1,163.92,maringa,PR,cool_stuff,Fashion,2304.0,39,22,14,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
